"","Time","FStat","AdjPvalue","r2","ROI","Condition","Emotion"
"T_376",553.6675,2.06598210579085,0.198365750143639,0.00247973085075159,"Visual","Ekman","Anger"
"T_377",555.6752,2.4558183484789,0.193664466986575,0.00350025252450603,"Visual","Ekman","Anger"
"T_378",557.6829,2.57081088099401,0.186545196487859,0.00383443595551491,"Visual","Ekman","Anger"
"T_379",559.6906,2.47234867404742,0.193664466986575,0.00354736439890335,"Visual","Ekman","Anger"
"T_380",561.6983,2.62737274422425,0.186545196487859,0.00400433619905793,"Visual","Ekman","Anger"
"T_381",563.706,3.01858890720951,0.186545196487859,0.00527884611746954,"Visual","Ekman","Anger"
"T_382",565.7137,3.17757794265421,0.186545196487859,0.00584622726598216,"Visual","Ekman","Anger"
"T_383",567.7214,2.87786819060831,0.186545196487859,0.00480044695354787,"Visual","Ekman","Anger"
"T_384",569.7291,2.82207980911264,0.186545196487859,0.00461698553027901,"Visual","Ekman","Anger"
"T_385",571.7368,2.74129217894112,0.186545196487859,0.00435756383243857,"Visual","Ekman","Anger"
"T_386",573.7445,2.48026778939669,0.193664466986575,0.0035700444749357,"Visual","Ekman","Anger"
"T_387",575.7522,2.54925281564642,0.186545196487859,0.00377063815371392,"Visual","Ekman","Anger"
"T_388",577.7599,2.55354414183043,0.186545196487859,0.00378329550042533,"Visual","Ekman","Anger"
"T_389",579.7676,2.59404239707479,0.186545196487859,0.00390377822695709,"Visual","Ekman","Anger"
"T_390",581.7753,2.14351206654211,0.195522262928432,0.00266883031698528,"Visual","Ekman","Anger"
"T_391",583.783,2.19993097170755,0.195522262928432,0.00281077053266532,"Visual","Ekman","Anger"
"T_392",585.7907,2.34627129427038,0.195522262928432,0.00319592048877415,"Visual","Ekman","Anger"
"T_393",587.7984,2.09035119589039,0.195522262928432,0.00253842533473347,"Visual","Ekman","Anger"
"T_394",589.8061,2.09528058220462,0.195522262928432,0.00255038091673354,"Visual","Ekman","Anger"
"T_395",591.8138,2.02545796407089,0.198365750143639,0.00238363491539662,"Visual","Ekman","Anger"
"T_396",593.8215,1.93019019637598,0.202226111655263,0.00216515295649133,"Visual","Ekman","Anger"
"T_397",595.8292,1.77553905013239,0.225274967218696,0.00183270892971332,"Visual","Ekman","Anger"
"T_398",597.8369,1.99562220215871,0.198365750143639,0.0023140897454198,"Visual","Ekman","Anger"
"T_399",599.8446,2.37430921887306,0.195522262928432,0.00327250787032307,"Visual","Ekman","Anger"
"T_400",601.8523,2.69248440470006,0.186545196487859,0.00420442191582104,"Visual","Ekman","Anger"
"T_1001",-0.457700000000017,1.13072662559456,0.381160288383376,0.000743218420791614,"Visual","Ekman","Disgust"
"T_1011",1.54999999999998,0.577281290601451,0.675739082558791,0.00019382728029238,"Visual","Ekman","Disgust"
"T_1021",3.55769999999998,-0.19916541105249,0.877125362417246,2.30750120107093e-05,"Visual","Ekman","Disgust"
"T_1031",5.56539999999998,-0.898335351400282,0.474824410366416,0.000469242421138438,"Visual","Ekman","Disgust"
"T_1041",7.57309999999998,-1.72985122583119,0.236502193490893,0.00173774593262899,"Visual","Ekman","Disgust"
"T_1051",9.58079999999998,-2.213139531517,0.162429424524099,0.0028412276272004,"Visual","Ekman","Disgust"
"T_1061",11.5885,-2.76751544468986,0.132024421840976,0.00443581570413121,"Visual","Ekman","Disgust"
"T_1071",13.5962,-2.63634953806383,0.132024421840976,0.00402696342429643,"Visual","Ekman","Disgust"
"T_1081",15.6039,-2.55820790968793,0.132024421840976,0.00379267412887074,"Visual","Ekman","Disgust"
"T_1091",17.6116,-1.60538176913353,0.259417785808282,0.00149702874136559,"Visual","Ekman","Disgust"
"T_1101",19.6193,-1.93028784842312,0.209776108261726,0.00216285767649294,"Visual","Ekman","Disgust"
"T_1111",21.627,-1.21485248652748,0.361504542310945,0.00085782462439854,"Visual","Ekman","Disgust"
"T_1121",23.6347,-1.21010393763151,0.362219849045671,0.000851137391228551,"Visual","Ekman","Disgust"
"T_1131",25.6424,-1.0949404180602,0.397609377080685,0.000696951104271593,"Visual","Ekman","Disgust"
"T_1141",27.6501,-0.302443724240062,0.825422574306131,5.3209621367456e-05,"Visual","Ekman","Disgust"
"T_1151",29.6578,-0.407313703050463,0.775859356817445,9.65028751810371e-05,"Visual","Ekman","Disgust"
"T_1161",31.6655,0.395619238412654,0.779043543500405,9.10414964983008e-05,"Visual","Ekman","Disgust"
"T_1171",33.6732,0.56346960846709,0.677665336612977,0.000184665136041207,"Visual","Ekman","Disgust"
"T_1181",35.6809,1.13088033294439,0.381160288383376,0.00074342034575392,"Visual","Ekman","Disgust"
"T_1191",37.6886,1.57068103424371,0.266051542679223,0.00143310261281171,"Visual","Ekman","Disgust"
"T_1201",39.6963,1.92445920041319,0.209776108261726,0.00214984361566084,"Visual","Ekman","Disgust"
"T_1211",41.704,2.26013706326724,0.160220802110028,0.00296281839321144,"Visual","Ekman","Disgust"
"T_1221",43.7117,2.25088090633278,0.160220802110028,0.00293867142466642,"Visual","Ekman","Disgust"
"T_1231",45.7194,2.08359988247101,0.183730762085342,0.00251916915550143,"Visual","Ekman","Disgust"
"T_1241",47.7271,1.84955101031185,0.214902530722973,0.00198606453336414,"Visual","Ekman","Disgust"
"T_1251",49.7348,1.3631517340577,0.317901531292158,0.00107979999095731,"Visual","Ekman","Disgust"
"T_1261",51.7425,1.7617356038487,0.228990538446491,0.00180227956982604,"Visual","Ekman","Disgust"
"T_1271",53.7502,1.7590257100701,0.228990538446491,0.00179674927189644,"Visual","Ekman","Disgust"
"T_1281",55.7579,1.90707072926582,0.209776108261726,0.00211125091236686,"Visual","Ekman","Disgust"
"T_1291",57.7656,2.12268295938604,0.183730762085342,0.00261431263570577,"Visual","Ekman","Disgust"
"T_1301",59.7733,1.79995658246147,0.226944974728985,0.00188118031910611,"Visual","Ekman","Disgust"
"T_1311",61.781,1.26800545887718,0.342751565019804,0.00093445921166857,"Visual","Ekman","Disgust"
"T_1321",63.7887,0.955362815015527,0.456241529696317,0.000530676992329115,"Visual","Ekman","Disgust"
"T_1331",65.7964,0.671529054636164,0.611717044099776,0.000262264690299552,"Visual","Ekman","Disgust"
"T_1341",67.8041,0.230091204003797,0.862000932244796,3.07971679450736e-05,"Visual","Ekman","Disgust"
"T_1351",69.8118,-0.114268553761584,0.933858411114287,7.59581337861359e-06,"Visual","Ekman","Disgust"
"T_1361",71.8195,0.199181820476025,0.877125362417246,2.30788144230942e-05,"Visual","Ekman","Disgust"
"T_1371",73.8272,0.160399839085657,0.899479704459459,1.4966680229378e-05,"Visual","Ekman","Disgust"
"T_1381",75.8349,0.390491344548823,0.779043543500405,8.86968966579138e-05,"Visual","Ekman","Disgust"
"T_1391",77.8426,0.303426826916995,0.825422574306131,5.35560840604354e-05,"Visual","Ekman","Disgust"
"T_1401",79.8503,-0.416145935933695,0.772287519436456,0.000100732981567209,"Visual","Ekman","Disgust"
"T_1411",81.858,-1.11861852273693,0.386373358624784,0.000727398022618897,"Visual","Ekman","Disgust"
"T_1421",83.8657,-1.43157664923363,0.301884779729168,0.00119079190213578,"Visual","Ekman","Disgust"
"T_1431",85.8734,-1.88370420868489,0.209776108261726,0.00205993728026987,"Visual","Ekman","Disgust"
"T_1441",87.8811,-2.2401905859254,0.160220802110028,0.00291090495581947,"Visual","Ekman","Disgust"
"T_1451",89.8888,-2.66315059798497,0.132024421840976,0.00410891747525466,"Visual","Ekman","Disgust"
"T_1461",91.8965,-2.3019271543132,0.150208240535184,0.00307305695096449,"Visual","Ekman","Disgust"
"T_1471",93.9042,-1.92304011777782,0.209776108261726,0.00214668102927851,"Visual","Ekman","Disgust"
"T_1481",95.9119,-1.43375796633455,0.301884779729168,0.00119441918790186,"Visual","Ekman","Disgust"
"T_1491",97.9196,-0.712588449044486,0.585042238819602,0.00029530677496159,"Visual","Ekman","Disgust"
"T_1501",99.9273,-1.15003899897001,0.378396515171809,0.00076880330879292,"Visual","Ekman","Disgust"
"T_1511",101.935,-1.6452484231949,0.253197697056463,0.00157218540776249,"Visual","Ekman","Disgust"
"T_1521",103.9427,-0.562128348485005,0.677665336612977,0.000183787205100483,"Visual","Ekman","Disgust"
"T_1531",105.9504,-1.09109620449291,0.397609377080685,0.000692069241015836,"Visual","Ekman","Disgust"
"T_1541",107.9581,-1.4476730230326,0.298759397266294,0.00121768772764164,"Visual","Ekman","Disgust"
"T_1551",109.9658,-1.36553775545781,0.317901531292158,0.00108357930101899,"Visual","Ekman","Disgust"
"T_1561",111.9735,-1.73604939464514,0.236502193490893,0.00175019932041676,"Visual","Ekman","Disgust"
"T_1571",113.9812,-1.70113524504146,0.237604615076419,0.0016806268883709,"Visual","Ekman","Disgust"
"T_1581",115.9889,-1.84664403366734,0.214902530722973,0.00197983871471008,"Visual","Ekman","Disgust"
"T_1591",117.9966,-1.88430620384598,0.209776108261726,0.00206125140794589,"Visual","Ekman","Disgust"
"T_1601",120.0043,-1.77251266871781,0.227945128516039,0.00182435683208393,"Visual","Ekman","Disgust"
"T_1611",122.012,-1.91128929660982,0.209776108261726,0.00212058186910302,"Visual","Ekman","Disgust"
"T_1621",124.0197,-1.84847188504835,0.214902530722973,0.00198375225670089,"Visual","Ekman","Disgust"
"T_1631",126.0274,-1.58951867860189,0.263674181292796,0.00146763324725685,"Visual","Ekman","Disgust"
"T_1641",128.0351,-1.70059252107465,0.237604615076419,0.00167955649812623,"Visual","Ekman","Disgust"
"T_1651",130.0428,-1.319627762174,0.325593351282046,0.00101201575847487,"Visual","Ekman","Disgust"
"T_1661",132.0505,-0.997104301218904,0.438242557244008,0.000578035075751937,"Visual","Ekman","Disgust"
"T_1671",134.0582,-0.572092639186909,0.675739082558791,0.000190359328161471,"Visual","Ekman","Disgust"
"T_1681",136.0659,-0.0624626469823442,0.956650089020107,2.269676214528e-06,"Visual","Ekman","Disgust"
"T_1691",138.0736,0.476469954992445,0.733745573541095,0.000132049819419944,"Visual","Ekman","Disgust"
"T_1701",140.0813,0.713555652778722,0.585042238819602,0.000296108727398714,"Visual","Ekman","Disgust"
"T_1711",142.089,1.13709736895094,0.380952843546784,0.000751610588237361,"Visual","Ekman","Disgust"
"T_1721",144.0967,1.17007660272324,0.373752994424164,0.000795805547047168,"Visual","Ekman","Disgust"
"T_1731",146.1044,1.61976345259445,0.256458632955947,0.00152392984801786,"Visual","Ekman","Disgust"
"T_1741",148.1121,1.72416452005913,0.236502193490893,0.00172635908658303,"Visual","Ekman","Disgust"
"T_1751",150.1198,1.60599443144369,0.259417785808282,0.00149816987025098,"Visual","Ekman","Disgust"
"T_1761",152.1275,1.55278302164741,0.266051542679223,0.00140067358874096,"Visual","Ekman","Disgust"
"T_1771",154.1352,1.68595045190468,0.240765497001674,0.0016508066467209,"Visual","Ekman","Disgust"
"T_1781",156.1429,1.99710265735819,0.202298319902775,0.00231482636794866,"Visual","Ekman","Disgust"
"T_1791",158.1506,2.08935036264666,0.183730762085342,0.0025330582684584,"Visual","Ekman","Disgust"
"T_1801",160.1583,2.30479253638976,0.150208240535184,0.00308068865979727,"Visual","Ekman","Disgust"
"T_1811",162.166,1.87337118459957,0.209776108261726,0.00203744568918984,"Visual","Ekman","Disgust"
"T_1821",164.1737,1.88743136497828,0.209776108261726,0.00206808018297766,"Visual","Ekman","Disgust"
"T_1831",166.1814,1.66607259687607,0.246668596153978,0.00161217151585591,"Visual","Ekman","Disgust"
"T_1841",168.1891,1.29093334961284,0.335982432239085,0.000968525222354355,"Visual","Ekman","Disgust"
"T_1851",170.1968,0.988950516724677,0.441685390488312,0.000568625361127117,"Visual","Ekman","Disgust"
"T_1861",172.2045,0.739468335844753,0.570530189273241,0.000317998565348532,"Visual","Ekman","Disgust"
"T_1871",174.2122,0.429110659828476,0.767316169797973,0.000107106594649742,"Visual","Ekman","Disgust"
"T_1881",176.2199,0.4779957626048,0.733745573541095,0.00013289679163242,"Visual","Ekman","Disgust"
"T_1891",178.2276,0.571139082884446,0.675739082558791,0.000189725400582041,"Visual","Ekman","Disgust"
"T_1901",180.2353,0.875308250080899,0.48868117243345,0.000445505062525609,"Visual","Ekman","Disgust"
"T_1911",182.243,1.11635020304604,0.386373358624784,0.000724453132623815,"Visual","Ekman","Disgust"
"T_1921",184.2507,1.17038393809253,0.373752994424164,0.000796223325758016,"Visual","Ekman","Disgust"
"T_1931",186.2584,1.28900130133625,0.335982432239085,0.000965631143213797,"Visual","Ekman","Disgust"
"T_1941",188.2661,1.14424008280408,0.378396515171809,0.000761075568348257,"Visual","Ekman","Disgust"
"T_1951",190.2738,1.04424231066663,0.415128165674157,0.00063394457451682,"Visual","Ekman","Disgust"
"T_1961",192.2815,0.818760932540989,0.520183808083065,0.000389824396907046,"Visual","Ekman","Disgust"
"T_1971",194.2892,0.680561751370808,0.607188564692063,0.000269365641001218,"Visual","Ekman","Disgust"
"T_1981",196.2969,0.248933943108502,0.851534952892068,3.60476289867906e-05,"Visual","Ekman","Disgust"
"T_1991",198.3046,0.29344248730482,0.829848605050754,5.0089691802091e-05,"Visual","Ekman","Disgust"
"T_2001",200.3123,0.404843186813089,0.775859356817445,9.533588164512e-05,"Visual","Ekman","Disgust"
"T_2011",202.32,0.497099185068897,0.722379792703739,0.000143730123903563,"Visual","Ekman","Disgust"
"T_2021",204.3277,0.209628137463641,0.874664843004259,2.55630207540714e-05,"Visual","Ekman","Disgust"
"T_2031",206.3354,0.619015949622268,0.645329400858032,0.000222859424343302,"Visual","Ekman","Disgust"
"T_2041",208.3431,0.92469470292235,0.468079825744385,0.000497169972838774,"Visual","Ekman","Disgust"
"T_2051",210.3508,1.17076940801337,0.373752994424164,0.000796747471889514,"Visual","Ekman","Disgust"
"T_2061",212.3585,1.49441120718966,0.286695522772569,0.00129747948855774,"Visual","Ekman","Disgust"
"T_2071",214.3662,1.56549438709178,0.266051542679223,0.00142366701093999,"Visual","Ekman","Disgust"
"T_2081",216.3739,1.32468611306624,0.325593351282046,0.00101978114777601,"Visual","Ekman","Disgust"
"T_2091",218.3816,1.45960767216448,0.298759397266294,0.00123782282220453,"Visual","Ekman","Disgust"
"T_2101",220.3893,1.25332983301573,0.347731302628869,0.00091297355375386,"Visual","Ekman","Disgust"
"T_2111",222.397,1.31500469891635,0.326401138277748,0.00100494448552912,"Visual","Ekman","Disgust"
"T_2121",224.4047,1.39702528944386,0.31550371632662,0.0011340699930239,"Visual","Ekman","Disgust"
"T_2131",226.4124,1.49462265619986,0.286695522772569,0.00129784620699702,"Visual","Ekman","Disgust"
"T_2141",228.4201,1.57822592902136,0.266051542679223,0.00144688376333801,"Visual","Ekman","Disgust"
"T_2151",230.4278,1.32258546406462,0.325593351282046,0.00101655271838008,"Visual","Ekman","Disgust"
"T_2161",232.4355,1.24146682601565,0.351016220758812,0.000895787816283189,"Visual","Ekman","Disgust"
"T_2171",234.4432,1.05206683890511,0.415040883450416,0.000643474349850459,"Visual","Ekman","Disgust"
"T_2181",236.4509,1.26143364744368,0.344776046179241,0.000924807027475549,"Visual","Ekman","Disgust"
"T_2191",238.4586,1.34533638667519,0.317901531292158,0.00105178960311969,"Visual","Ekman","Disgust"
"T_2201",240.4663,1.54363430185766,0.266051542679223,0.00138423995428472,"Visual","Ekman","Disgust"
"T_2211",242.474,2.00065389372911,0.202298319902775,0.00232304696772889,"Visual","Ekman","Disgust"
"T_2221",244.4817,2.3332657993639,0.148917114664909,0.00315703431500636,"Visual","Ekman","Disgust"
"T_2231",246.4894,2.57498159960963,0.132024421840976,0.00384238115989533,"Visual","Ekman","Disgust"
"T_2241",248.4971,2.85660016427011,0.132024421840976,0.00472461365554777,"Visual","Ekman","Disgust"
"T_2251",250.5048,2.9168965005351,0.132024421840976,0.0049251776490753,"Visual","Ekman","Disgust"
"T_2261",252.5125,2.57308116947763,0.132024421840976,0.00383673337108614,"Visual","Ekman","Disgust"
"T_2271",254.5202,2.34057289136157,0.148917114664909,0.0031767761407463,"Visual","Ekman","Disgust"
"T_2281",256.5279,2.38040018845222,0.14550240793182,0.00328545008420955,"Visual","Ekman","Disgust"
"T_2291",258.5356,2.50028749341875,0.132024421840976,0.00362349360428582,"Visual","Ekman","Disgust"
"T_2301",260.5433,2.7650898764981,0.132024421840976,0.00442807805190348,"Visual","Ekman","Disgust"
"T_2311",262.551,2.44344894367912,0.132024421840976,0.00346118553247887,"Visual","Ekman","Disgust"
"T_2321",264.5587,2.20592300611291,0.162429424524099,0.00282278091048804,"Visual","Ekman","Disgust"
"T_2331",266.5664,1.43454057552502,0.301884779729168,0.00119572191897832,"Visual","Ekman","Disgust"
"T_2341",268.5741,1.34299042924712,0.317901531292158,0.00104812848406133,"Visual","Ekman","Disgust"
"T_2351",270.5818,1.34850373814064,0.317901531292158,0.00105674269051903,"Visual","Ekman","Disgust"
"T_2361",272.5895,1.38018348536003,0.31550371632662,0.00110692139125024,"Visual","Ekman","Disgust"
"T_2371",274.5972,1.20088181464811,0.362401625845156,0.000838224732114812,"Visual","Ekman","Disgust"
"T_2381",276.6049,1.04736414742349,0.415040883450416,0.000637738264402055,"Visual","Ekman","Disgust"
"T_2391",278.6126,0.969001404347744,0.451067215312628,0.000545928513414284,"Visual","Ekman","Disgust"
"T_2401",280.6203,0.941371598806327,0.463736293857381,0.000515255309969542,"Visual","Ekman","Disgust"
"T_2411",282.628,0.93763906804044,0.464234753548566,0.000511179528639771,"Visual","Ekman","Disgust"
"T_2421",284.6357,0.908348680200872,0.472026845999574,0.000479756532281272,"Visual","Ekman","Disgust"
"T_2431",286.6434,0.902225689364223,0.474189184977563,0.000473313503233541,"Visual","Ekman","Disgust"
"T_2441",288.6511,1.08951187570414,0.397609377080685,0.000690062244610767,"Visual","Ekman","Disgust"
"T_2451",290.6588,1.21855251038574,0.361169718426709,0.000863053344012932,"Visual","Ekman","Disgust"
"T_2461",292.6665,0.871942793559595,0.488948165215592,0.000442087331711249,"Visual","Ekman","Disgust"
"T_2471",294.6742,0.861477364582377,0.494167489061842,0.000431543329097894,"Visual","Ekman","Disgust"
"T_2481",296.6819,0.826919076734079,0.516502969929811,0.000397628425290342,"Visual","Ekman","Disgust"
"T_2491",298.6896,0.784843479696904,0.542315790134262,0.000358207469017491,"Visual","Ekman","Disgust"
"T_2501",300.6973,0.95986672050391,0.455221715400848,0.00053568968388007,"Visual","Ekman","Disgust"
"T_2511",302.705,1.18968459173991,0.367368419353279,0.0008226789119814,"Visual","Ekman","Disgust"
"T_2521",304.7127,1.07338932097003,0.404063438923393,0.000669803903434074,"Visual","Ekman","Disgust"
"T_2531",306.7204,1.34498046744176,0.317901531292158,0.00105123374340388,"Visual","Ekman","Disgust"
"T_2541",308.7281,1.34521681976779,0.317901531292158,0.00105160285220762,"Visual","Ekman","Disgust"
